country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","22-01-2026 19:00:00",13.0246342,77.5080115,SO2,3,6,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-01-2026 19:00:00",12.917348,77.622813,PM10,75,151,97
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-01-2026 19:00:00",12.917348,77.622813,NO2,32,98,56
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-01-2026 19:00:00",12.917348,77.622813,CO,18,100,32
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-01-2026 19:00:00",11.55358,76.55521,PM2.5,26,46,33
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-01-2026 19:00:00",11.55358,76.55521,OZONE,19,39,32
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","22-01-2026 19:00:00",30.1480566,77.2893471,CO,30,52,50
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-01-2026 19:00:00",30.943887,76.801991,PM10,75,470,179
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-01-2026 19:00:00",30.943887,76.801991,NO2,2,31,10
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-01-2026 19:00:00",30.943887,76.801991,SO2,30,111,63
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-01-2026 19:00:00",30.943887,76.801991,CO,46,112,52
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","22-01-2026 19:00:00",34.066206,74.819820,PM2.5,15,27,21
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","22-01-2026 19:00:00",34.066206,74.819820,SO2,3,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","22-01-2026 19:00:00",23.80569,86.44268,SO2,21,30,27
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","22-01-2026 19:00:00",16.172806,75.659694,PM2.5,34,36,35
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-01-2026 19:00:00",13.029152,77.585901,SO2,8,15,12
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-01-2026 19:00:00",13.029152,77.585901,OZONE,6,13,8
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.938539,77.590100,NH3,2,4,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.938539,77.590100,OZONE,3,44,32
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","22-01-2026 19:00:00",12.920984,77.584908,PM2.5,30,91,60
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","22-01-2026 19:00:00",12.920984,77.584908,PM10,42,112,80
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","22-01-2026 19:00:00",12.920984,77.584908,OZONE,15,84,41
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",13.003872,77.664217,CO,29,51,42
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","22-01-2026 19:00:00",13.0270199,77.494094,PM2.5,20,66,33
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","22-01-2026 19:00:00",17.336318,76.847397,OZONE,19,19,19
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","22-01-2026 19:00:00",15.347630,76.181767,PM10,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","22-01-2026 19:00:00",12.415911,75.735050,OZONE,1,5,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-01-2026 19:00:00",12.21041,76.37376,PM2.5,36,92,58
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-01-2026 19:00:00",12.21041,76.37376,SO2,2,47,9
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-01-2026 19:00:00",12.733409,77.298051,OZONE,NA,NA,NA
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","22-01-2026 19:00:00",13.940000,75.555917,NH3,2,2,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","22-01-2026 19:00:00",13.428828,77.731418,NO2,7,100,31
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","22-01-2026 19:00:00",13.328028,75.797056,PM2.5,14,86,40
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","22-01-2026 19:00:00",13.328028,75.797056,PM10,32,70,45
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","22-01-2026 19:00:00",13.328028,75.797056,NO2,17,28,22
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","22-01-2026 19:00:00",14.475800,75.905200,NO2,23,41,30
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","22-01-2026 19:00:00",14.475800,75.905200,CO,8,22,14
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","22-01-2026 19:00:00",15.3714823,75.1160168,CO,23,35,27
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","22-01-2026 19:00:00",15.3714823,75.1160168,OZONE,18,33,33
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-01-2026 19:00:00",8.5149093,76.9435879,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-01-2026 19:00:00",8.5149093,76.9435879,SO2,7,25,16
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-01-2026 19:00:00",8.5149093,76.9435879,CO,9,40,20
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","22-01-2026 19:00:00",23.264759,77.381568,NO2,17,66,38
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","22-01-2026 19:00:00",23.264759,77.381568,NH3,4,6,5
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","22-01-2026 19:00:00",15.888653,74.541751,NH3,8,10,10
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.951913,77.539784,NO2,10,22,14
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.951913,77.539784,CO,2,40,14
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","22-01-2026 19:00:00",12.9756843,77.5660749,CO,72,79,76
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","22-01-2026 19:00:00",16.802639,75.722694,PM10,61,63,62
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","22-01-2026 19:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-01-2026 19:00:00",16.7602,77.1428,PM10,70,131,94
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","22-01-2026 19:00:00",28.3153,76.9143,PM10,24,84,50
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","22-01-2026 19:00:00",22.4310,75.5213,NO2,61,123,90
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","22-01-2026 19:00:00",22.4310,75.5213,CO,24,70,36
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-01-2026 19:00:00",22.7524,75.8872,NH3,15,54,23
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-01-2026 19:00:00",22.7524,75.8872,SO2,4,24,15
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","22-01-2026 19:00:00",22.6780,75.8559,SO2,7,39,12
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","22-01-2026 19:00:00",22.7084,75.8815,PM2.5,40,96,59
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","22-01-2026 19:00:00",22.7084,75.8815,PM10,40,103,62
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","22-01-2026 19:00:00",22.7084,75.8815,OZONE,6,8,7
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-01-2026 19:00:00",23.163174,79.973061,PM2.5,25,70,50
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-01-2026 19:00:00",23.163174,79.973061,CO,12,24,17
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","22-01-2026 19:00:00",23.142888,79.916147,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","22-01-2026 19:00:00",19.065931,72.862131,SO2,5,16,7
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","22-01-2026 19:00:00",19.065931,72.862131,CO,12,18,16
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","22-01-2026 19:00:00",19.23241,72.86895,PM2.5,64,108,89
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","22-01-2026 19:00:00",19.23241,72.86895,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","22-01-2026 19:00:00",19.23241,72.86895,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","22-01-2026 19:00:00",19.23241,72.86895,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","22-01-2026 19:00:00",19.2243333,72.8658113,CO,14,17,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","22-01-2026 19:00:00",18.9767,72.8380,NO2,46,144,97
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","22-01-2026 19:00:00",18.9767,72.8380,NH3,9,38,24
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","22-01-2026 19:00:00",18.9767,72.8380,SO2,1,8,5
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","22-01-2026 19:00:00",23.142888,79.916147,OZONE,1,95,56
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-01-2026 19:00:00",23.168606,79.932247,PM10,71,324,134
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-01-2026 19:00:00",23.50016,80.23284,NH3,3,5,4
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-01-2026 19:00:00",23.50016,80.23284,SO2,18,107,52
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-01-2026 19:00:00",23.50016,80.23284,OZONE,6,132,110
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-01-2026 19:00:00",22.624758,75.675238,PM10,92,148,120
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-01-2026 19:00:00",22.624758,75.675238,SO2,1,17,7
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-01-2026 19:00:00",22.624758,75.675238,CO,6,39,17
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","22-01-2026 19:00:00",16.7143745,74.2426398,PM10,51,136,85
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","22-01-2026 19:00:00",16.7143745,74.2426398,SO2,1,6,3
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","22-01-2026 19:00:00",18.1023399,73.4783687,SO2,3,125,28
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","22-01-2026 19:00:00",20.555712,74.529236,PM10,79,185,124
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","22-01-2026 19:00:00",20.555712,74.529236,NO2,6,47,26
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","22-01-2026 19:00:00",20.555712,74.529236,OZONE,7,105,92
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","22-01-2026 19:00:00",19.296481,72.840923,NO2,22,127,68
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","22-01-2026 19:00:00",19.9775302,79.2337086,NO2,10,34,23
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","22-01-2026 19:00:00",20.918946,74.776388,PM10,88,186,120
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","22-01-2026 19:00:00",20.918946,74.776388,NO2,9,78,29
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","22-01-2026 19:00:00",20.918946,74.776388,SO2,1,12,8
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","22-01-2026 19:00:00",19.854616,75.905894,PM10,64,186,108
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","22-01-2026 19:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","22-01-2026 19:00:00",19.192056,72.9585188,NH3,1,6,3
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","22-01-2026 19:00:00",20.719516,77.000253,SO2,10,30,18
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","22-01-2026 19:00:00",20.9402359,77.7895248,PM10,72,102,88
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","22-01-2026 19:00:00",20.9402359,77.7895248,CO,11,36,13
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","22-01-2026 19:00:00",19.875620,75.387310,PM2.5,68,108,89
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","22-01-2026 19:00:00",19.8389439,75.244448,PM2.5,49,67,57
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","22-01-2026 19:00:00",19.8389439,75.244448,PM10,52,71,60
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","22-01-2026 19:00:00",26.203442,78.193251,PM2.5,48,337,221
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","22-01-2026 19:00:00",26.203442,78.193251,NO2,20,126,49
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","22-01-2026 19:00:00",26.203442,78.193251,NH3,4,6,5
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","22-01-2026 19:00:00",26.200388,78.147714,PM2.5,52,362,173
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","22-01-2026 19:00:00",26.200388,78.147714,NO2,1,143,60
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","22-01-2026 19:00:00",26.200388,78.147714,SO2,5,12,9
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","22-01-2026 19:00:00",22.7289,75.8076,SO2,1,28,4
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","22-01-2026 19:00:00",23.838586,78.759431,NH3,1,5,2
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","22-01-2026 19:00:00",24.58434363,80.8549414,NO2,12,13,12
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","22-01-2026 19:00:00",24.108970,82.645580,NO2,8,13,10
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","22-01-2026 19:00:00",24.108970,82.645580,SO2,25,135,59
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","22-01-2026 19:00:00",24.108970,82.645580,CO,30,105,46
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","22-01-2026 19:00:00",19.16485,73.23409,NO2,12,37,25
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","22-01-2026 19:00:00",19.0243902,73.0406721,OZONE,1,64,49
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","22-01-2026 19:00:00",19.786089,72.757971,NH3,6,12,8
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.0630,73.1209,NH3,6,11,8
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.0630,73.1209,CO,17,40,26
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","22-01-2026 19:00:00",19.265594,76.761463,NO2,51,99,59
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","22-01-2026 19:00:00",18.63673,73.82487,CO,20,75,25
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","22-01-2026 19:00:00",18.616318,73.765797,PM10,89,152,117
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","22-01-2026 19:00:00",18.616318,73.765797,NH3,5,6,6
India,Maharashtra,Pune,"Bhosari, Pune - IITM","22-01-2026 19:00:00",18.640051,73.848956,NO2,10,15,13
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","22-01-2026 19:00:00",19.9591346,73.7788008,NO2,7,35,18
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","22-01-2026 19:00:00",19.9591346,73.7788008,CO,15,64,22
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.090337,73.014232,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.090337,73.014232,NO2,23,83,52
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.008751,73.016620,PM2.5,60,288,128
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.02579,73.10297,NO2,16,78,42
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.02579,73.10297,OZONE,1,62,45
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","22-01-2026 19:00:00",19.215859,72.831718,OZONE,1,88,74
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","22-01-2026 19:00:00",19.1653323,72.922099,PM10,49,139,93
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","22-01-2026 19:00:00",19.1653323,72.922099,NH3,7,8,8
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","22-01-2026 19:00:00",19.0863,72.8888,NO2,6,12,8
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","22-01-2026 19:00:00",19.0863,72.8888,NH3,2,3,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","22-01-2026 19:00:00",19.0863,72.8888,CO,14,38,16
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","22-01-2026 19:00:00",19.19709,72.82204,PM2.5,88,192,128
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","22-01-2026 19:00:00",19.11074,72.86084,PM10,107,185,137
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","22-01-2026 19:00:00",19.11074,72.86084,CO,3,113,15
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","22-01-2026 19:00:00",19.04946,72.9230,PM2.5,68,188,128
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","22-01-2026 19:00:00",19.083694,72.920967,SO2,1,7,3
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","22-01-2026 19:00:00",19.083694,72.920967,CO,2,56,7
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","22-01-2026 19:00:00",19.205800,72.868200,NO2,30,30,30
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","22-01-2026 19:00:00",18.96702,72.84214,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","22-01-2026 19:00:00",18.96702,72.84214,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","22-01-2026 19:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","22-01-2026 19:00:00",18.897756,72.813320,PM2.5,61,184,143
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","22-01-2026 19:00:00",18.897756,72.813320,PM10,98,198,139
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","22-01-2026 19:00:00",19.137500,72.915056,PM10,39,73,58
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","22-01-2026 19:00:00",21.152875,79.0517531,SO2,4,28,16
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","22-01-2026 19:00:00",21.152875,79.0517531,CO,18,128,39
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","22-01-2026 19:00:00",21.143383,79.048912,PM2.5,90,277,162
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","22-01-2026 19:00:00",21.143383,79.048912,NH3,4,4,4
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","22-01-2026 19:00:00",21.143383,79.048912,OZONE,4,56,45
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","22-01-2026 19:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","22-01-2026 19:00:00",20.021503,73.813844,NO2,4,39,14
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","22-01-2026 19:00:00",20.021503,73.813844,SO2,10,44,16
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","22-01-2026 19:00:00",19.950220,73.731480,NH3,2,3,3
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","22-01-2026 19:00:00",19.047000,72.874600,OZONE,15,19,15
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","22-01-2026 19:00:00",19.10861,72.83622,NO2,11,11,11
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","22-01-2026 19:00:00",21.14472,79.107595,CO,16,145,51
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","22-01-2026 19:00:00",19.000083,72.813993,OZONE,5,93,76
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","22-01-2026 19:00:00",19.047000,72.874600,PM10,58,355,162
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","22-01-2026 19:00:00",21.643900,85.599355,CO,1,108,17
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","22-01-2026 19:00:00",22.265816,86.174829,NO2,11,11,11
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","22-01-2026 19:00:00",22.18972222,84.86277778,PM2.5,95,212,133
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","22-01-2026 19:00:00",22.220833,84.809444,PM10,84,411,165
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","22-01-2026 19:00:00",22.220833,84.809444,OZONE,8,21,16
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","22-01-2026 19:00:00",22.24500000,84.88111111,PM2.5,29,119,78
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","22-01-2026 19:00:00",21.606865,85.510538,PM2.5,58,258,161
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","22-01-2026 19:00:00",19.222279,72.957979,PM2.5,44,148,83
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","22-01-2026 19:00:00",19.222279,72.957979,OZONE,10,76,58
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","22-01-2026 19:00:00",19.4458210,72.7988231,PM2.5,52,333,208
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","22-01-2026 19:00:00",19.4458210,72.7988231,NH3,1,4,3
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","22-01-2026 19:00:00",19.4458210,72.7988231,OZONE,1,53,40
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","22-01-2026 19:00:00",23.7176342,92.7192841,OZONE,3,25,4
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","22-01-2026 19:00:00",25.6635413,94.0989878,NO2,3,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","22-01-2026 19:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","22-01-2026 19:00:00",25.6635413,94.0989878,CO,6,24,11
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","22-01-2026 19:00:00",21.606865,85.510538,CO,23,39,26
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","22-01-2026 19:00:00",20.9360711,85.1707021,PM10,57,342,163
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","22-01-2026 19:00:00",11.9309,79.8027,OZONE,29,62,58
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","22-01-2026 19:00:00",31.620000,74.876512,NH3,5,13,9
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","22-01-2026 19:00:00",31.321907,75.578914,PM2.5,62,213,113
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","22-01-2026 19:00:00",31.321907,75.578914,PM10,73,142,110
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","22-01-2026 19:00:00",31.321907,75.578914,NO2,39,43,41
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","22-01-2026 19:00:00",18.605770,73.749976,OZONE,1,121,70
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","22-01-2026 19:00:00",18.459883,73.852193,NO2,14,18,15
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","22-01-2026 19:00:00",18.459883,73.852193,OZONE,4,28,10
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","22-01-2026 19:00:00",18.454450,73.854155,CO,24,69,37
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","22-01-2026 19:00:00",18.573040,73.927715,CO,2,2,2
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","22-01-2026 19:00:00",18.536457,73.805454,NO2,4,29,14
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","22-01-2026 19:00:00",18.530085,73.849598,NO2,38,136,69
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","22-01-2026 19:00:00","30.736056 ",76.209694,PM2.5,62,161,94
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","22-01-2026 19:00:00",30.9028,75.8086,PM2.5,50,293,149
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","22-01-2026 19:00:00",30.649961,76.331442,SO2,17,61,33
